红1,红2,红3,红4,红5,蓝1,蓝2
1,5,6,7,14,4,10
2,3,5,10,23,5,8
2,3,5,6,8,1,10
1,2,4,7,20,6,10
1,3,4,5,17,7,12
1,2,5,9,12,5,11
1,3,5,11,16,1,12
2,3,5,6,7,3,6
1,3,4,11,22,4,9
5,6,9,13,14,2,9
1,3,4,8,9,3,10
1,5,10,11,13,3,9
1,2,6,7,9,6,12
2,3,4,5,9,4,10
2,3,4,6,32,3,10
4,6,7,9,15,5,10
1,3,6,8,9,5,7
1,3,5,6,8,1,12
2,6,8,12,16,1,12
1,5,7,10,16,5,7
1,2,3,12,18,9,10
1,3,7,10,11,4,8
2,3,5,8,13,1,3
1,4,5,6,16,4,10
4,5,6,7,8,4,7
1,2,5,10,19,7,7
2,3,4,8,10,8,9
2,6,8,10,35,2,7
1,3,4,7,10,5,11
1,4,5,7,9,3,4
1,2,4,8,20,1,11
1,2,3,9,14,4,12
1,2,3,7,10,6,7
1,3,5,7,10,2,10
2,5,6,7,21,9,11
1,5,6,8,16,6,7
1,2,7,11,25,3,6
1,3,7,14,23,6,8
1,3,10,11,16,2,7
2,3,4,5,14,2,5
1,2,3,6,14,2,12
3,12,15,16,21,5,7
2,6,8,13,16,5,6
2,4,5,7,9,2,6
1,3,7,11,22,5,9
3,4,5,6,12,4,12
1,3,4,6,21,2,3
1,3,9,11,12,4,2
1,3,5,12,30,6,8
1,4,8,20,21,1,12
2,3,4,7,8,1,5
2,7,8,17,18,5,6
2,8,9,10,13,5,12
1,4,7,8,17,5,7
2,4,16,20,21,5,8
1,3,7,9,18,9,11
2,3,5,8,11,4,10
1,5,10,11,16,6,9
1,2,4,5,16,6,6
3,4,10,18,21,1,5
3,5,6,7,10,2,11
1,2,3,4,12,8,10
1,2,3,6,8,3,12
2,3,5,7,10,7,10
1,2,5,9,20,7,10
1,2,5,6,10,7,9
1,2,4,5,13,1,11
2,3,4,6,10,2,2
1,2,5,7,10,4,6
2,4,6,10,19,9,9
7,8,9,11,17,5,8
1,6,7,9,16,4,12
3,4,7,16,19,1,6
3,4,5,12,13,2,7
1,2,7,10,15,6,11
1,2,4,5,9,2,5
1,2,3,12,15,1,8
1,3,4,5,8,3,10
2,5,6,13,14,5,6
1,2,4,5,11,7,12
2,4,5,6,8,6,11
1,2,3,14,16,11,11
1,2,3,10,16,1,6
1,4,5,6,15,2,6
1,2,3,5,21,3,11
2,3,5,6,8,3,11
1,2,4,7,13,4,12
1,2,3,7,10,4,6
1,2,6,16,21,1,9
1,4,5,7,12,5,10
1,2,7,8,23,1,10
1,4,11,15,17,7,10
2,3,6,8,11,6,12
1,2,4,7,16,7,11
2,4,14,18,20,1,9
2,3,4,6,7,3,11
2,5,6,7,9,1,6
1,2,4,5,7,4,11
1,4,5,7,14,2,5
1,2,7,10,14,3,12
1,7,8,9,11,2,5
2,3,4,6,12,4,10
3,6,7,8,7,2,12
1,2,4,5,15,2,12
1,3,4,5,19,7,7
2,3,10,14,19,3,4
2,3,10,14,20,5,12
1,2,5,13,23,5,8
5,6,7,9,13,7,12
1,3,7,8,22,5,8
2,3,6,8,10,4,7
2,4,6,9,25,4,12
1,2,6,10,12,2,7
1,2,7,8,10,9,10
1,2,5,6,7,7,10
1,2,5,9,24,7,8
4,7,8,9,13,2,4
1,4,5,6,13,5,8
7,9,10,12,14,6,11
1,2,5,9,12,2,10
2,7,8,9,24,1,9
1,5,8,19,23,2,5
3,4,7,8,18,6,12
1,2,4,7,22,10,12
3,4,5,6,13,4,9
1,3,4,7,13,7,11
2,6,13,16,23,4,11
2,3,4,7,8,1,11
1,2,3,5,6,2,5
1,7,8,16,17,3,5
1,4,6,11,15,3,11
1,3,4,7,10,1,12
1,4,6,9,15,3,9
1,2,3,5,7,9,10
1,5,7,13,18,2,7
1,3,8,11,14,2,11
1,4,5,9,15,7,7
1,2,3,9,14,4,9
1,3,6,7,9,8,11
2,8,9,10,14,2,12
2,3,4,5,33,7,9
1,5,6,15,16,8,12
1,3,7,10,32,5,12
1,2,6,8,11,2,3
3,4,6,8,10,1,8
1,4,6,9,12,1,12
1,2,6,11,14,3,11
1,3,7,8,12,2,10
4,6,7,10,15,4,6
1,5,7,8,13,6,7
1,2,6,10,23,2,12
2,3,4,5,16,2,11
5,6,10,19,22,3,5
2,3,4,7,20,5,8
1,5,6,7,12,7,9
1,2,3,9,12,2,2
1,3,4,9,12,2,9
2,3,5,12,15,7,8
1,3,5,7,8,8,11
1,4,9,14,15,1,3
5,6,7,8,18,6,12
3,5,6,8,15,3,7
2,3,5,11,13,3,12
1,4,10,13,23,1,12
1,4,7,12,23,4,12
1,2,4,5,8,5,12
4,5,6,7,9,8,10
1,5,11,14,16,3,11
1,5,10,13,15,4,4
1,2,3,7,14,5,10
2,3,6,16,18,7,11
1,4,5,7,8,2,12
1,2,3,4,7,2,10
1,2,7,12,32,6,7
1,2,4,9,14,6,11
1,2,5,6,9,5,11
1,4,6,9,11,6,10
1,3,4,9,13,4,6
2,3,4,6,10,4,11
1,3,4,5,10,3,12
1,2,4,7,19,5,11
2,3,5,6,31,9,12
1,2,5,11,22,1,10
1,2,3,5,9,1,10
1,2,5,7,9,4,7
1,2,4,10,19,1,12
3,4,5,7,18,1,12
1,2,3,6,13,4,11
1,2,8,10,16,4,10
1,3,5,7,15,8,11
1,5,8,9,14,3,11
1,2,4,7,11,3,10
2,3,10,11,16,4,9
2,4,8,9,16,7,8
3,4,5,8,19,5,5
1,2,3,14,22,3,12
2,5,6,14,15,3,5
1,3,6,7,9,2,5
1,2,3,5,11,6,10
1,2,5,7,9,5,8
2,4,5,7,29,2,11
1,2,7,9,17,1,9
1,2,6,7,31,6,7
1,3,7,8,9,6,9
1,2,11,15,20,1,11
2,3,10,11,21,1,9
3,4,5,7,12,7,10
5,7,8,12,21,2,5
1,3,5,7,11,9,9
1,2,4,7,11,4,5
1,3,4,5,8,1,10
3,5,6,8,16,8,12
1,2,4,5,21,6,9
1,2,3,5,6,1,6
4,5,6,7,9,3,11
2,4,12,15,16,7,10
3,4,5,9,12,5,12
2,5,7,10,20,7,9
1,2,6,10,21,1,11
1,3,4,17,24,2,12
2,7,9,12,17,5,9
1,2,5,14,18,4,6
5,9,12,15,30,8,8
1,2,4,10,11,5,8
1,3,4,7,19,1,12
1,6,7,10,11,2,10
1,7,11,19,26,3,9
3,4,7,9,15,3,12
1,3,4,6,8,3,8
1,3,4,7,8,10,10
1,2,3,6,13,1,11
1,2,4,12,18,3,7
3,4,6,9,17,5,7
1,6,8,15,24,5,9
4,5,6,7,8,7,11
1,2,5,11,13,5,12
1,3,4,5,10,5,12
1,3,7,8,10,1,8
1,2,6,8,15,8,9
2,4,7,14,18,3,10
1,2,3,8,35,6,10
2,4,5,6,17,4,9
2,3,5,6,13,5,7
1,2,5,6,12,1,3
1,2,8,11,30,3,9
1,3,5,7,15,2,11
1,2,5,10,11,4,6
1,2,3,4,16,3,10
2,3,4,10,15,2,8
5,7,9,10,16,9,11
1,4,10,11,34,3,6
2,3,6,9,10,6,6
2,3,5,10,21,2,6
5,7,11,14,18,6,8
2,7,9,10,13,1,4
1,3,10,12,19,5,6
1,4,8,9,13,7,9
2,3,5,8,23,3,11
1,2,7,8,14,2,9
4,5,6,7,29,2,10
1,3,4,8,11,5,12
2,3,6,7,8,2,7
1,2,3,5,7,8,10
2,4,5,7,17,8,8
2,3,9,10,18,2,12
3,4,5,7,11,4,4
4,8,11,13,15,5,12
1,5,7,9,13,5,9
1,5,9,11,12,6,7
1,2,4,6,19,2,3
1,2,3,5,10,4,6
1,4,5,6,8,7,8
2,3,4,5,6,3,3
3,5,7,8,19,10,10
1,3,5,6,9,3,5
3,4,5,7,8,3,9
1,2,5,8,14,2,12
1,2,7,8,12,4,9
6,8,10,15,4,3,7
3,4,5,12,21,2,4
2,3,8,9,15,3,12
2,3,5,8,20,1,11
1,2,3,4,5,1,12
1,2,3,6,14,5,12
3,9,11,12,19,6,8
2,3,7,11,14,2,6
1,2,3,11,15,6,9
1,3,4,6,10,6,10
2,4,6,8,16,5,8
2,3,4,10,11,2,6
1,3,5,9,19,3,11
1,3,4,10,17,4,9
1,2,5,9,11,7,12
1,2,3,4,5,1,11
1,2,3,4,13,2,10
1,2,5,11,19,8,11
3,4,6,11,15,1,5
2,3,5,12,16,2,8
2,3,7,9,20,5,11
2,4,5,7,13,1,6
1,4,6,7,14,1,11
2,6,9,10,21,10,12
1,3,4,7,14,5,11
1,5,7,14,15,3,12
3,7,10,13,17,2,4
1,3,5,6,12,9,11
2,3,7,8,15,8,12
1,2,5,8,11,3,11
1,5,8,12,17,4,10
2,3,4,10,11,2,10
3,6,7,14,15,1,11
1,3,7,11,25,3,8
2,3,5,7,9,4,5
2,4,8,9,15,4,7
1,4,5,7,10,3,12
1,2,5,7,11,5,7
1,6,8,16,26,3,10
1,3,5,6,11,1,2
1,5,6,7,19,8,10
3,4,6,8,12,2,8
1,4,7,13,16,10,11
1,2,11,12,17,4,11
1,2,5,8,15,8,9
1,3,4,7,23,4,8
5,6,7,13,17,3,9
2,4,5,10,15,2,2
1,3,9,14,15,2,7
5,6,7,11,15,1,12
2,3,4,10,14,4,9
1,5,8,9,15,7,12
1,3,6,8,12,5,7
1,2,3,7,23,1,2
2,3,5,6,11,6,6
5,6,7,9,13,2,9
1,3,4,11,23,3,12
1,2,5,7,10,2,7
1,4,7,8,16,2,8
1,3,6,7,11,8,12
1,2,7,10,29,6,12
1,3,10,12,23,3,12
1,2,3,7,9,6,6
2,5,7,14,20,3,11
1,4,7,10,12,1,6
3,7,11,16,27,2,12
3,4,5,6,9,2,11
2,3,6,7,10,5,7
3,4,8,13,14,4,9
1,2,3,5,6,10,10
1,2,8,12,13,6,12
1,6,10,12,13,5,9
3,4,5,7,11,2,12
1,3,4,8,23,3,7
1,2,3,5,6,5,12
1,4,5,7,12,7,12
1,3,4,5,11,3,5
2,3,5,7,12,1,6
2,3,4,7,8,5,12
1,5,11,17,23,4,8
1,3,4,7,16,5,12
1,4,10,13,1,3,8
3,5,6,9,35,4,12
1,2,4,8,21,3,9
1,2,3,11,14,4,11
1,5,6,7,9,5,11
1,5,7,10,13,3,12
2,4,10,11,13,3,12
4,5,8,11,22,1,10
1,2,3,4,16,4,7
2,3,4,5,9,5,9
1,2,6,8,13,3,12
2,4,6,10,15,5,11
1,3,4,10,14,2,5
1,2,3,4,7,5,12
1,2,4,7,11,1,10
2,3,5,18,19,2,10
1,2,3,8,22,5,10
2,3,5,6,14,4,11
4,8,9,14,17,3,12
1,2,3,8,13,1,11
1,2,4,8,17,4,12
1,2,4,5,10,2,7
1,4,6,12,27,5,12
1,5,13,15,19,2,8
1,2,5,9,12,6,12
2,6,9,10,11,2,10
2,5,6,7,8,5,8
1,4,8,10,13,2,10
1,3,5,10,19,5,11
2,3,5,7,8,2,12
2,3,6,8,16,6,7
3,7,8,9,14,7,11
3,4,5,6,14,7,8
1,5,7,8,18,6,7
1,3,4,6,9,6,7
1,4,6,8,15,7,12
1,2,6,9,13,1,12
1,3,5,7,11,8,12
1,5,6,8,11,3,9
1,2,3,5,15,2,7
3,4,7,9,21,4,6
1,5,9,11,13,6,9
2,4,9,10,11,1,11
1,6,7,8,9,7,8
2,3,4,7,10,9,12
1,3,5,8,19,4,11
1,4,5,11,23,3,8
2,3,7,9,12,5,9
3,5,6,7,13,6,11
1,2,5,7,18,9,9
2,3,4,10,11,3,11
1,2,4,7,21,2,12
1,3,4,11,12,4,7
5,7,12,13,15,2,4
1,3,4,7,11,3,7
1,2,3,10,19,5,11
1,3,4,7,10,1,8
2,3,4,5,15,1,7
2,7,11,13,14,8,11
2,3,5,10,15,8,10
3,5,7,19,21,5,9
1,4,11,16,31,5,9
2,3,5,7,15,4,12
1,4,7,15,19,4,6
2,3,5,6,16,4,4
1,2,3,4,5,6,12
1,2,3,5,15,8,11
2,3,7,8,12,3,10
2,4,5,7,8,6,12
2,3,4,5,21,1,12
3,4,10,15,19,9,10
2,3,6,7,14,7,8
2,3,5,7,14,3,9
2,4,10,11,12,2,12
1,4,6,7,14,7,11
3,4,8,9,19,3,11
2,3,8,11,17,6,8
1,2,3,5,8,1,6
2,4,6,7,11,1,9
1,6,8,14,15,1,9
1,5,6,11,13,1,11
3,4,5,7,9,1,9
2,3,5,6,7,4,11
2,5,6,7,9,4,12
1,2,5,11,16,4,5
1,4,6,8,15,1,7
2,3,5,7,15,8,12
1,4,5,11,20,5,11
3,4,5,8,13,3,12
1,5,6,9,15,5,12
3,5,7,10,14,10,11
1,3,5,6,7,8,9
1,2,4,10,28,3,10
1,2,7,9,12,8,11
1,3,5,9,15,4,11
1,2,3,4,7,3,12
1,2,5,6,8,2,6
4,5,6,9,15,3,7
1,2,6,7,21,10,10
1,2,4,6,18,2,10
1,5,6,8,13,6,9
2,3,7,9,14,1,3
1,2,3,7,8,2,10
1,2,10,12,13,2,5
2,4,11,12,17,7,8
1,2,4,8,27,2,12
2,3,4,6,9,6,11
1,3,4,7,10,3,12
1,5,6,7,9,4,10
2,3,7,8,9,7,9
1,2,3,5,8,4,7
1,2,3,6,7,4,12
1,2,4,5,16,2,11
1,2,3,8,10,6,10
1,2,3,11,12,3,6
1,3,4,6,17,5,6
2,4,5,14,20,5,6
1,2,4,10,17,2,6
2,5,7,9,12,3,9
1,2,9,11,13,1,6
1,2,6,10,16,9,10
2,3,5,6,14,5,11
1,2,4,15,1,8,8
1,3,4,6,9,9,10
1,2,3,18,23,10,11
1,4,7,8,10,1,11
4,5,9,11,29,6,10
1,4,6,7,10,1,5
1,7,8,12,19,3,3
1,2,3,6,9,1,12
10,11,13,17,18,7,9
1,3,6,7,8,8,10
2,3,4,11,12,6,9
4,6,8,13,15,2,4
1,2,3,4,11,10,12
2,4,5,13,20,2,10
1,2,6,8,9,8,12
1,4,7,13,15,9,10
1,3,4,7,14,1,7
1,2,3,7,13,2,6
2,6,7,14,16,7,12
1,2,3,5,34,5,8
1,2,5,14,15,10,11
1,2,3,7,15,8,8
1,2,3,8,9,10,11
3,7,8,13,14,8,10
2,3,5,7,13,7,8
1,2,5,9,10,4,6
1,3,5,7,11,2,11
2,3,5,8,10,1,12
2,4,6,11,18,1,8
1,5,6,7,8,4,12
1,5,7,9,11,3,3
1,2,6,8,10,8,12
1,2,4,8,11,4,11
4,6,8,15,23,7,12
5,7,8,17,18,7,9
1,3,5,7,13,3,11
4,5,9,11,15,3,8
2,3,5,8,9,4,12
2,3,5,10,11,2,8
2,3,10,11,18,2,10
2,7,14,15,18,2,10
1,3,5,11,13,5,8
1,6,7,8,14,5,10
7,8,10,11,13,1,10
1,2,3,6,15,4,12
1,2,5,13,14,7,9
3,4,7,8,10,3,11
2,3,5,9,17,2,7
1,2,7,8,16,2,12
1,3,4,6,8,7,11
1,2,3,7,15,7,9
3,5,6,7,10,6,12
1,2,3,9,10,3,7
1,2,3,12,21,6,10
1,3,4,7,11,8,12
1,5,7,18,19,9,10
1,4,6,9,10,4,9
1,2,3,6,10,1,11
1,3,9,11,15,5,9
2,5,6,15,16,2,10
2,3,7,8,28,8,10
1,3,7,9,15,3,6
1,6,7,13,16,1,10
1,3,5,7,8,7,11
6,8,11,12,15,3,12
2,7,13,21,23,2,6
1,4,5,12,13,2,3
1,2,3,9,13,4,9
2,8,9,13,16,1,9
1,3,7,10,20,1,10
2,6,7,8,10,1,12
4,5,6,9,18,3,9
2,3,4,5,15,4,10
2,5,12,14,15,8,9
1,3,10,12,13,4,10
1,2,8,11,13,3,6
1,3,5,7,10,6,7
3,5,9,12,15,9,12
1,2,5,7,9,2,6
1,2,3,5,6,3,12
1,2,3,7,8,5,5
1,4,6,7,9,5,10
1,2,7,11,14,3,4
2,3,7,8,14,2,11
1,3,4,5,9,3,9
2,4,10,11,22,3,11
1,3,4,7,8,8,7
1,3,6,7,17,9,10
1,2,5,6,9,3,6
3,4,5,6,7,2,5
2,4,5,7,9,6,6
2,6,10,18,20,1,8
1,6,7,11,26,5,7
1,2,3,7,12,3,7
1,2,13,18,24,5,8
1,2,6,7,14,4,6
3,6,7,12,16,5,7
1,2,3,4,14,7,12
1,3,5,18,29,2,4
1,2,5,7,8,5,8
3,5,7,16,19,2,12
3,4,8,10,14,1,10
2,4,6,11,12,5,8
2,6,7,8,12,2,10
1,8,11,15,20,5,5
3,5,6,8,10,8,12
3,4,9,12,19,3,10
1,5,9,10,13,2,12
1,2,6,12,20,4,10
5,7,8,9,10,10,12
2,6,8,16,22,3,5
2,4,5,12,15,10,9
1,2,6,12,13,7,11
2,5,6,8,11,1,8
1,2,7,8,14,7,10
1,4,5,6,16,3,4
1,2,3,5,16,2,11
1,2,9,12,16,4,12
1,6,8,10,11,6,11
3,7,10,11,15,4,12
5,7,9,10,12,4,7
1,3,4,6,12,3,8
1,2,13,14,17,5,8
1,3,4,15,17,7,11
2,5,9,16,17,3,10
2,3,5,6,16,3,11
1,2,3,5,7,1,5
2,3,12,13,14,5,10
1,4,7,8,9,2,12
1,2,3,4,5,8,9
1,4,5,7,12,7,11
1,2,3,5,20,1,11
5,6,14,15,23,7,9
2,4,11,12,18,1,12
1,4,7,8,35,3,4
2,3,4,5,8,1,8
1,2,3,5,7,2,7
1,2,4,10,21,2,5
3,4,11,12,17,1,5
1,5,6,12,16,6,11
1,3,7,13,14,1,10
2,3,7,8,9,6,12
2,3,4,8,9,5,6
1,3,4,5,19,8,11
1,2,3,6,10,1,8
1,3,4,7,11,1,8
2,4,6,9,12,2,7
7,8,10,11,17,1,11
1,3,4,5,17,6,11
1,2,3,6,14,1,8
1,2,3,4,8,1,7
1,2,3,9,13,4,8
1,3,5,6,20,3,6
1,2,4,5,20,6,8
3,4,5,6,10,4,12
1,2,3,4,12,5,9
1,4,5,10,11,5,12
2,4,9,11,13,3,9
2,3,10,14,16,4,12
1,7,10,12,18,2,3
3,6,8,9,11,3,10
1,4,5,7,13,3,6
1,3,5,6,11,2,10
1,2,3,5,32,3,10
1,2,3,5,11,6,7
1,3,4,10,12,8,12
1,3,12,14,20,3,11
2,3,6,7,8,3,8
2,4,6,21,22,2,9
1,2,4,8,17,4,11
1,2,3,6,7,6,8
2,7,8,12,15,7,12
3,4,5,6,7,6,10
4,5,7,8,21,5,11
2,3,6,9,22,3,8
1,3,4,10,11,3,12
1,2,3,5,9,4,8
1,6,11,12,21,8,10
1,2,5,11,32,3,12
2,4,6,9,21,4,12
1,5,6,10,15,2,12
2,3,5,9,10,1,6
1,2,3,6,11,3,5
1,2,4,5,7,1,10
3,4,9,10,12,1,8
2,6,7,9,10,5,6
2,12,13,16,17,5,12
1,3,4,10,14,5,6
1,4,6,9,10,7,7
1,6,7,10,14,1,2
3,5,7,9,14,1,9
8,9,12,14,16,6,7
2,6,7,9,14,3,4
3,4,6,9,24,6,11
2,10,12,15,21,3,4
1,3,6,9,17,2,7
6,7,11,14,15,9,11
1,2,4,14,16,2,4
1,3,4,5,11,4,4
2,4,5,8,19,2,4
1,4,6,7,13,3,12
1,2,3,6,14,4,6
2,4,6,7,13,3,10
1,2,8,11,14,4,10
1,7,8,14,15,4,12
1,4,7,9,16,2,7
3,5,8,9,21,2,9
3,8,10,14,16,5,8
3,4,6,9,16,5,11
1,2,3,8,35,7,7
2,4,5,9,13,2,9
1,5,9,10,18,7,9
1,3,11,12,14,5,11
2,3,8,12,20,2,10
1,2,6,7,13,5,11
3,6,11,13,15,2,6
1,2,4,8,11,3,6
3,6,7,9,14,1,3
1,4,7,8,20,7,11
1,2,3,4,12,5,11
1,2,4,9,14,5,10
2,4,6,16,17,6,12
2,3,6,9,18,10,11
1,2,3,6,17,4,4
1,2,6,7,12,1,10
1,2,6,10,13,3,10
1,2,7,13,16,7,9
1,2,4,13,14,5,8
1,2,5,8,19,6,10
1,2,3,7,14,7,8
2,3,6,8,9,4,11
2,6,10,11,13,10,10
1,2,3,12,14,4,5
3,4,7,11,12,1,10
1,2,3,10,13,10,12
3,4,7,8,9,7,8
3,4,8,9,21,3,8
4,6,7,9,10,1,9
2,3,6,9,11,3,8
1,5,9,11,14,4,11
1,4,6,7,13,3,11
1,3,5,7,29,7,10
1,2,4,9,13,5,11
1,4,5,6,8,5,11
1,2,6,8,9,2,11
1,3,5,6,14,3,11
3,4,5,7,11,3,4
1,2,6,9,14,2,9
1,2,3,6,9,6,7
1,2,4,10,15,2,11
2,3,8,9,14,4,10
1,4,6,7,8,8,12
2,3,7,9,13,5,8
4,5,6,11,14,6,8
4,5,6,10,18,4,8
1,3,7,9,17,1,6
2,3,7,8,9,9,10
1,2,4,6,7,5,6
1,3,5,14,19,4,6
2,4,5,11,15,2,9
5,10,12,21,24,5,9
1,2,5,9,11,4,10
1,2,9,12,17,2,8
2,4,6,9,14,4,10
1,2,4,6,12,4,8
1,3,5,10,14,3,10
1,2,4,8,9,5,10
1,2,5,6,8,4,11
1,3,4,5,8,4,5
1,3,6,7,9,6,6
1,3,4,8,10,1,10
3,4,11,12,22,2,5
4,5,6,14,15,1,9
1,4,5,8,15,5,9
1,2,3,10,12,3,8
1,4,5,6,18,3,11
1,3,10,11,17,9,12
1,3,4,5,11,6,7
1,5,7,10,14,3,6
1,3,5,6,12,2,3
1,2,4,8,19,1,6
2,4,6,15,22,5,12
1,2,5,7,9,7,9
2,5,7,8,12,3,9
1,2,3,4,8,4,4
2,3,5,7,16,2,8
1,7,8,10,11,3,6
1,2,5,6,11,1,8
4,6,9,10,14,5,11
1,6,7,9,13,5,9
3,5,6,10,13,1,10
3,4,5,6,7,3,11
1,2,3,8,14,3,11
1,2,3,5,13,6,11
1,3,6,11,14,8,10
1,4,5,13,20,2,12
3,5,6,14,19,1,5
1,4,7,8,15,2,11
1,2,3,4,8,6,7
1,4,5,12,22,3,4
3,4,7,9,10,4,11
1,2,3,7,10,2,11
1,6,7,10,15,2,5
2,4,7,9,13,2,6
1,5,7,11,21,2,6
1,2,3,6,22,3,4
3,4,5,6,9,5,9
1,2,5,7,18,3,6
2,3,10,18,29,1,3
3,5,8,10,12,1,10
1,3,8,9,16,3,9
1,4,6,7,10,4,12
1,4,6,8,17,3,11
3,6,7,13,14,4,8
1,3,11,21,23,6,8
1,3,6,9,10,5,8
1,4,5,6,10,2,11
3,4,5,17,21,3,11
2,3,8,13,14,11,11
2,3,4,9,15,1,10
3,5,7,9,16,9,10
1,8,13,15,21,6,9
2,4,8,9,11,6,9
2,4,7,8,17,2,12
2,3,5,8,14,4,12
1,2,3,7,17,6,6
1,3,4,15,21,2,10
2,3,5,7,11,3,8
3,5,8,13,14,1,11
1,2,5,6,12,8,12
4,5,8,14,15,5,9
3,4,6,11,13,3,8
2,3,4,9,19,7,8
1,4,8,12,16,7,11
1,3,4,10,21,7,12
1,3,6,10,16,5,5
4,5,6,7,10,2,11
1,2,4,10,13,3,12
3,4,7,8,9,6,9
1,3,6,8,10,9,10
2,5,10,13,18,4,9
2,4,5,6,13,4,11
2,4,8,9,11,7,8
1,3,4,8,9,3,12
1,3,4,9,10,10,11
2,3,5,9,11,8,12
1,3,4,15,21,3,9
1,2,3,7,16,1,10
1,2,5,9,12,3,7
2,4,6,7,9,2,11
1,2,3,4,6,3,6
1,2,3,5,10,7,8
2,4,5,8,10,6,7
1,2,6,10,11,1,11
5,6,8,9,11,2,10
2,5,7,9,10,4,12
1,2,3,4,9,5,7
2,4,14,16,22,1,9
2,3,5,8,10,3,11
2,5,6,10,20,8,8
1,4,5,8,11,1,9
3,4,5,7,18,3,4
1,2,3,6,12,7,9
1,2,3,7,16,1,7
4,5,6,8,11,2,3
1,3,4,5,9,2,11
2,8,9,18,21,5,12
3,6,7,13,20,2,11
2,4,14,16,18,1,9
1,3,4,5,16,2,5
3,4,6,7,14,9,10
1,12,14,16,18,3,11
1,2,10,11,12,3,6
1,5,6,8,10,2,8
2,4,12,17,19,2,12
2,7,9,12,13,4,8
1,3,5,10,11,6,12
2,3,5,8,15,11,11
8,9,11,14,18,3,8
1,7,9,10,13,1,11
4,6,7,8,17,3,11
2,4,5,9,11,10,11
1,2,4,7,13,4,7
1,2,3,8,10,7,11
1,3,5,8,19,5,6
1,4,7,9,14,3,7
1,2,3,7,10,1,2
1,2,3,12,15,3,9
1,2,5,9,14,1,12
2,3,4,5,7,6,9
1,5,9,14,15,1,8
1,5,6,11,15,3,4
5,9,10,12,15,5,7
4,5,6,8,17,11,12
1,3,4,7,11,5,8
4,6,9,10,11,2,9
1,2,4,10,11,2,10
2,4,10,11,13,5,5
1,2,3,8,34,1,12
2,3,4,5,13,7,11
1,2,3,4,11,6,12
1,5,7,9,11,2,9
1,2,5,6,19,6,8
1,4,5,9,15,4,7
3,4,6,8,16,2,11
2,3,4,6,17,3,11
1,3,6,8,9,4,7
3,6,7,11,16,1,9
1,2,4,5,6,3,11
1,3,4,7,10,5,9
2,6,10,12,16,4,6
2,6,8,15,16,5,12
1,3,5,14,21,6,8
6,8,10,14,23,1,7
1,3,4,5,9,5,9
3,6,9,12,13,3,12
1,3,4,7,11,4,7
2,4,5,7,12,4,7
2,5,6,8,11,2,12
2,4,5,6,10,7,7
2,4,7,11,13,1,9
2,4,6,10,12,6,10
2,5,6,7,18,2,5
1,3,5,17,19,2,6
4,5,6,8,9,1,5
2,3,4,6,7,7,8
1,2,4,7,16,1,6
1,4,6,11,19,4,9
2,3,6,7,9,7,12
1,2,3,6,15,3,12
2,4,7,13,20,3,6
1,3,5,6,7,6,10
1,3,7,12,15,2,5
2,4,5,11,13,7,10
3,4,8,9,14,6,8
3,4,5,12,19,2,11
1,5,7,13,21,5,5
2,3,4,8,18,7,11
2,6,7,11,15,6,7
2,3,4,7,12,7,11
2,3,8,10,12,4,6
2,5,6,8,9,7,7
1,2,6,9,15,5,10
2,6,7,16,28,5,11
2,6,7,10,12,7,9
2,3,6,9,12,3,12
1,3,7,9,12,8,8
1,4,5,9,16,8,10
1,3,5,10,14,9,11
2,4,5,7,16,5,7
1,2,3,6,19,1,12
1,2,4,5,19,1,10
1,3,5,7,11,1,8
1,3,4,5,12,3,10
1,2,7,9,21,2,9
1,10,12,16,1,1,7
1,4,7,8,12,6,10
7,8,10,12,15,3,7
4,7,11,13,19,10,10
1,2,7,14,18,1,6
2,9,11,20,22,5,7
2,3,4,6,12,6,8
6,8,10,14,17,4,11
4,12,13,16,20,2,4
1,5,8,12,19,8,10
1,2,5,6,16,1,9
1,2,3,5,14,4,7
2,4,6,10,17,4,8
1,2,7,8,10,8,10
5,7,8,9,15,8,8
2,5,6,7,13,1,11
1,3,4,5,12,5,7
2,5,10,11,15,1,9
2,4,6,12,24,3,9
2,6,9,17,5,3,5
1,2,4,8,14,2,9
2,7,9,18,24,2,11
1,3,5,9,16,6,8
1,2,5,6,12,7,11
3,4,8,14,22,5,12
3,5,7,9,11,5,6
1,3,4,11,20,4,12
1,3,7,9,11,3,6
1,2,6,8,15,4,5
1,8,9,13,24,4,11
1,5,9,14,10,2,10
1,3,4,5,11,5,9
1,3,4,7,17,4,4
1,2,3,5,7,7,12
1,2,3,4,9,1,5
1,6,8,12,23,2,5
5,6,10,14,17,4,12
1,3,5,6,8,1,7
1,4,5,7,9,5,7
1,2,6,10,17,5,6
1,5,7,11,14,2,8
3,4,5,10,12,7,7
1,2,5,6,7,7,12
1,2,4,5,16,3,10
2,4,12,13,14,3,5
1,4,5,10,18,3,8
2,5,10,11,12,7,12
1,2,3,4,20,2,6
2,6,7,8,15,6,9
2,4,7,15,19,3,10
2,3,4,5,9,3,12
1,2,7,8,13,2,4
1,5,7,8,13,1,10
1,2,3,10,13,4,11
1,2,3,4,5,1,7
7,11,13,17,19,7,10
1,2,4,7,12,1,9
1,2,3,5,17,3,11
2,4,5,6,7,3,11
1,4,6,8,12,3,12
2,5,7,8,16,5,7
1,4,5,6,13,3,7
